"","sid","tid","token","lemma","xpos","Council","Period","BMP","term"
"3161",1,4,"gauge","gauge","VB","CNG",2,"WW-3. Promote septic system management","long-term"
"3162",2,15,"improve","improve","VB","CNG",2,"WW-3. Promote septic system management","long-term"
"3163",1,8,"needed","need","VBN","CNG",2,"WW-4. Provide sewer system inventory and mapping","long-term"
"3164",1,1,"Implement","implement","VB","CNG",2,"WW-5. Consider implementation of sewer system inspection, maintenance, and rehabilitation program. ","long-term"
"3165",2,1,"Conduct","conduct","VB","CNG",2,"WW-5. Consider implementation of sewer system inspection, maintenance, and rehabilitation program. ","long-term"
"3166",1,6,"maintain","maintain","VB","CNG",2,"WW-6. Develop a capacity certification program","long-term"
"3167",1,9,"certifying","certify","VBG","CNG",2,"WW-6. Develop a capacity certification program","long-term"
"3168",2,7,"proposed","propose","VBN","CNG",2,"WW-6. Develop a capacity certification program","long-term"
"3169",1,15,"improve","improve","VB","CNG",2,"WW-7. Implement grease management program","long-term"
"3170",1,1,"Review","review","VB","CNG",2,"WW-8. Develop a sanitary sewer overflow (SSO) emergency response program.","long-term"
"3171",1,1,"Continue","continue","VB","LFO",2,"DM1: Continue to improve agricultural water use efficiency through innovation and technology","long-term"
"3172",1,9,"adopt","adopt","VB","LFO",2,"DM1: Continue to improve agricultural water use efficiency through innovation and technology","long-term"
"3173",1,17,"going","go","VBG","LFO",2,"DM1: Continue to improve agricultural water use efficiency through innovation and technology","long-term"
"3174",1,1,"Continue","continue","VB","LFO",2,"DM2: Implement non-farm water conservation practices n the Lower Fint-Ochlockonee Water Planning Region","long-term"
"3175",1,13,"going","go","VBG","LFO",2,"DM2: Implement non-farm water conservation practices n the Lower Fint-Ochlockonee Water Planning Region","long-term"
"3176",2,1,"Implement","implement","VB","LFO",2,"DM2: Implement non-farm water conservation practices n the Lower Fint-Ochlockonee Water Planning Region","long-term"
"3177",2,9,"going","go","VBG","LFO",2,"DM2: Implement non-farm water conservation practices n the Lower Fint-Ochlockonee Water Planning Region","long-term"
"3178",1,1,"Continue","continue","VB","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3179",1,13,"going","go","VBG","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3180",2,1,"Continue","continue","VB","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3181",2,4,"existing","exist","VBG","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3182",2,8,"evaluate","evaluate","VB","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3183",2,18,"going","go","VBG","LFO",2,"DM3: Implement agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3184",1,1,"Continue","continue","VB","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3185",1,13,"going","go","VBG","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3186",2,1,"Continue","continue","VB","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3187",2,4,"existing","exist","VBG","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3188",2,8,"evaluate","evaluate","VB","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3189",2,18,"going","go","VBG","LFO",2,"DM4: Implement voluntary agricultural water conservation practices in the Lower Flint-Ochlockonee Water Planning Region with the support of incentive programs.","long-term"
"3190",1,1,"Continue","continue","VB","LFO",2,"DM5: Manage agricultural water withdrawal permits in the Flint River Basin according to state regulations based on the 2006 Flint River Basin Water Development and Conservation Plan and other applicable state regulations and policy","long-term"
"3191",1,1,"Implement","implement","VB","LFO",2,"DM6: Research new tools for agricultural water demand management to determine their feasibility, costs, and benefits for Georgia","long-term"
"3192",1,8,"pending","pende","VBG","LFO",2,"DM6: Research new tools for agricultural water demand management to determine their feasibility, costs, and benefits for Georgia","long-term"
"3193",1,1,"Implement","implement","VB","LFO",2,"SF2: Replace surface water withdrawals with groundwater withdrawals, where site specific evaluation indicates that this practice is practical and will not harm environmental resources. ","long-term"
"3194",1,6,"are","be","VBP","LFO",2,"SF2: Replace surface water withdrawals with groundwater withdrawals, where site specific evaluation indicates that this practice is practical and will not harm environmental resources. ","long-term"
"3195",1,7,"found","find","VBN","LFO",2,"SF2: Replace surface water withdrawals with groundwater withdrawals, where site specific evaluation indicates that this practice is practical and will not harm environmental resources. ","long-term"
"3196",1,9,"be","be","VB","LFO",2,"SF2: Replace surface water withdrawals with groundwater withdrawals, where site specific evaluation indicates that this practice is practical and will not harm environmental resources. ","long-term"
"3197",2,1,"Provide","provide","VB","LFO",2,"SF2: Replace surface water withdrawals with groundwater withdrawals, where site specific evaluation indicates that this practice is practical and will not harm environmental resources. ","long-term"
"3198",1,10,"are","be","VBP","LFO",2,"SF3: Evaluate streamflow augmentation via direct pumping from aquifers in order to support instream flows in dry periods","long-term"
"3199",1,1,"Evaluate","evaluate","VB","LFO",2,"SF4: Continue to evaluate and consider Aquifer Storage and Reocvery (ASR) with thorough evaluation of potential impacts","long-term"
"3200",1,1,"Continue","continue","VB","LFO",2,"SF5: Continue development of farm ponds in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3201",1,4,"adjusted","adjust","VBN","LFO",2,"SF5: Continue development of farm ponds in the Lower Flint-Ochlockonee Water Planning Region","long-term"
"3202",1,8,"opposed","oppose","VBN","LFO",2,"SF6: Restrict the development of new land application (LAS) for municip[al and industrial wastewater treatment","long-term"
"3203",1,13,"be","be","VB","LFO",2,"SF6: Restrict the development of new land application (LAS) for municip[al and industrial wastewater treatment","long-term"
"3204",1,14,"considered","consider","VBN","LFO",2,"SF6: Restrict the development of new land application (LAS) for municip[al and industrial wastewater treatment","long-term"
"3205",1,18,"expanding","expand","VBG","LFO",2,"SF6: Restrict the development of new land application (LAS) for municip[al and industrial wastewater treatment","long-term"
"3206",1,27,"going","go","VBG","LFO",2,"SF6: Restrict the development of new land application (LAS) for municip[al and industrial wastewater treatment","long-term"
"3207",1,1,"Continue","continue","VB","LFO",2,"WQ1: Improve enforcement of existing permits and regulations and implementation of existing plans and practices","long-term"
"3208",1,1,"Continue","continue","VB","LFO",2,"WQ2: Improve implementaiton of nonpoint source controls","long-term"
"3209",1,4,"existing","exist","VBG","LFO",2,"WQ2: Improve implementaiton of nonpoint source controls","long-term"
"3210",1,8,"going","go","VBG","LFO",2,"WQ2: Improve implementaiton of nonpoint source controls","long-term"
"3211",1,1,"Continue","continue","VB","LFO",2,"WQ3: Increase implementation of pollution prevention","long-term"
"3212",1,4,"existing","exist","VBG","LFO",2,"WQ3: Increase implementation of pollution prevention","long-term"
"3213",1,9,"going","go","VBG","LFO",2,"WQ3: Increase implementation of pollution prevention","long-term"
"3214",1,1,"Continue","continue","VB","LFO",2,"WQ4: Continue to fund and implement water quality monitoring","long-term"
"3215",1,12,"going","go","VBG","LFO",2,"WQ4: Continue to fund and implement water quality monitoring","long-term"
"3216",1,1,"Continue","continue","VB","MCH",2,"WC-1: Support implementation of water conservation activities","long-term"
"3217",1,13,"going","go","VBG","MCH",2,"WC-1: Support implementation of water conservation activities","long-term"
"3218",2,1,"Implement","implement","VB","MCH",2,"WC-1: Support implementation of water conservation activities","long-term"
"3219",2,9,"going","go","VBG","MCH",2,"WC-1: Support implementation of water conservation activities","long-term"
"3220",1,1,"Review","review","VB","MCH",2,"WC-2: Encourage all water providers to consider conservation oriented rate structures","long-term"
"3221",1,1,"Evaluate","evaluate","VB","MCH",2,"WC-3: Encourage all water providers to implement education and outreach programs","long-term"
"3222",1,3,"modify","modify","VB","MCH",2,"WC-3: Encourage all water providers to implement education and outreach programs","long-term"
"3223",1,7,"needed","need","VBN","MCH",2,"WC-3: Encourage all water providers to implement education and outreach programs","long-term"
"3224",1,8,"opposed","oppose","VBN","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3225",1,13,"be","be","VB","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3226",1,14,"considered","consider","VBN","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3227",1,18,"expanding","expand","VBG","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3228",1,27,"going","go","VBG","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3229",2,1,"Evaluate","evaluate","VB","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3230",2,8,"expanded","expand","VBN","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3231",2,12,"based","base","VBN","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3232",2,18,"consumptive","consumptive","VB","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3233",2,24,"modeled","model","VBN","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3234",3,14,"execute","execute","VB","MCH",2,"WW-1: Encourage use of point source discharges for wastewater treatment effluent disposal for major facilities (greater than one million gallons per day)","long-term"
"3235",1,1,"Continue","continue","VB","MCH",2,"WW-2: Encourage studies to
determine the appropriate water
returns ratios for agricultural
irrigation and wastewater land
application and septic systems","long-term"
"3236",1,3,"improve","improve","VB","MCH",2,"WW-2: Encourage studies to
determine the appropriate water
returns ratios for agricultural
irrigation and wastewater land
application and septic systems","long-term"
"3237",1,11,"adapt","adapt","VB","MCH",2,"WW-2: Encourage studies to
determine the appropriate water
returns ratios for agricultural
irrigation and wastewater land
application and septic systems","long-term"
"3238",1,1,"Begin","begin","VB","MCH",2,"WS-1: Study the development of new and/or enhancement of existing surface water storage reservoirs","long-term"
"3239",1,9,"pending","pende","VBG","MCH",2,"WS-1: Study the development of new and/or enhancement of existing surface water storage reservoirs","long-term"
"3240",1,5,"begin","begin","VB","MCH",2,"WS-2: Implement new and/or
enhance existing surface water
storage as necessary","long-term"
"3241",1,1,"Continued","continue","VBN","MCH",2,"WS-3: Encourage the
construction and use of farm
ponds for agricultural irrigation","long-term"
"3242",1,4,"adjusted","adjust","VBN","MCH",2,"WS-3: Encourage the
construction and use of farm
ponds for agricultural irrigation","long-term"
"3243",1,1,"Secure","secure","VB","MCH",2,"WS-4: Encourage
interconnection of regional
supply systems for reliability","long-term"
"3244",1,1,"Observe","observe","VB","MCH",2,"WS-5: Prepare drought
contingency plans that comply
with state rules for drought
management","long-term"
"3245",1,12,"refine","refine","VB","MCH",2,"WS-5: Prepare drought
contingency plans that comply
with state rules for drought
management","long-term"
"3246",1,1,"Evaluate","evaluate","VB","MCH",2,"WS-6: Continue to study the
use of aquifer storage and
recovery to enhance water
supply","long-term"
"3247",1,4,"modify","modify","VB","MCH",2,"IU-1: Utilize and improve upon reservoir release quantity and timing in the Chattahoochee River to maintain and/or improve water quality in the Chattahoochee River below the Columbus Planning Node","long-term"
"3248",1,6,"needed","need","VBN","MCH",2,"IU-1: Utilize and improve upon reservoir release quantity and timing in the Chattahoochee River to maintain and/or improve water quality in the Chattahoochee River below the Columbus Planning Node","long-term"
"3249",1,8,"meet","meet","VB","MCH",2,"IU-1: Utilize and improve upon reservoir release quantity and timing in the Chattahoochee River to maintain and/or improve water quality in the Chattahoochee River below the Columbus Planning Node","long-term"
"3250",1,1,"Identify","identify","VB","MCH",2,"WQ-1: Improve funding for
erosion and sediment control","long-term"
"3251",1,1,"Implement","implement","VB","MCH",2,"WQ-2: Improve funding for
monitoring, enforcement, and
use of stream buffers","long-term"
"3252",1,1,"Perform","perform","VB","MCH",2,"WQ-3: Require adoption of the
Georgia Stormwater
Management Manual by local
ordinances for implementation
throughout the Middle
Chattahoochee Water Planning
Region","long-term"
"3253",1,1,"Develop","develop","VB","MCH",2,"WQ-4: Create a conservation
land program to increase
stream buffers in perpetuity","long-term"
"3254",1,4,"maintaining","maintain","VBG","MCH",2,"WQ-4: Create a conservation
land program to increase
stream buffers in perpetuity","long-term"
"3255",1,12,"including","include","VBG","MCH",2,"WQ-4: Create a conservation
land program to increase
stream buffers in perpetuity","long-term"
"3256",1,1,"Continue","continue","VB","MCH",2,"WQ-5: Improve water quality
monitoring to provide the data
for water quality improvements
in the future (increased number
of collection sites, increased
monitoring frequency and
parameters sampled)","long-term"
"3257",1,6,"going","go","VBG","MCH",2,"WQ-5: Improve water quality
monitoring to provide the data
for water quality improvements
in the future (increased number
of collection sites, increased
monitoring frequency and
parameters sampled)","long-term"
"3258",1,1,"Continued","continue","VBN","MCH",2,"WQ-6: Increase implementation
and improve documentation of
best management practices throughout the Middle
Chattahoochee Water Planning
Region for all industries","long-term"
"3259",1,1,"Modify","modify","VB","MCH",2,"WQ-7: Implement protective
nutrient criteria for all areas","long-term"
"3260",1,4,"based","base","VBN","MCH",2,"WQ-7: Implement protective
nutrient criteria for all areas","long-term"
"3261",1,6,"based","base","VBN","MOC",2,"WD1-Implement and Encourage Non-Farm Water Conservation Practices in the Region","long-term"
"3262",1,13,"gauge","gauge","VB","MOC",2,"WD1-Implement and Encourage Non-Farm Water Conservation Practices in the Region","long-term"
"3263",1,29,"improve","improve","VB","MOC",2,"WD1-Implement and Encourage Non-Farm Water Conservation Practices in the Region","long-term"
"3264",1,1,"Implement","implement","VB","MOC",2,"WS1-Develop/
Update Local
Water Master
Plans","long-term"
"3265",1,13,"based","base","VBN","MOC",2,"WS1-Develop/
Update Local
Water Master
Plans","long-term"
"3266",1,1,"Include","include","VBP","MOC",2,"WS2-Investigate
Impacts of Metro
Atlanta Area
Discharges","long-term"
"3267",1,1,"Implement","implement","VB","MOC",2,"WQ1- Develop/Update Local Wastewater Master Plans","long-term"
"3268",1,11,"based","base","VBN","MOC",2,"WQ1- Develop/Update Local Wastewater Master Plans","long-term"
"3269",1,13,"based","base","VBN","MOC",2,"WQ2-Adopt and Coordinate Statewide, Regional and Local Water Quality Monitoring Programs","long-term"
"3270",1,1,"Continue","continue","VB","MOC",2,"WQ5-Promote Coordinated Environmental Planning","long-term"
"3271",1,12,"implement","implement","VB","MOC",2,"WQ5-Promote Coordinated Environmental Planning","long-term"
"3272",1,4,"needed","need","VBN","MOC",2,"WQ7-Reduce
Runoff from
Impervious
Surfaces","long-term"
"3273",1,5,"based","base","VBN","MOC",2,"WQ7-Reduce
Runoff from
Impervious
Surfaces","long-term"
"3274",1,13,"Continue","continue","VB","MOC",2,"WQ7-Reduce
Runoff from
Impervious
Surfaces","long-term"
"3275",1,1,"Implement","implement","VB","MOC",2,"WQ9-Encourage Total Maximum Daily Load (TMDL) Implementation","long-term"
"3276",1,3,"monitor","monitor","VB","MOC",2,"WQ9-Encourage Total Maximum Daily Load (TMDL) Implementation","long-term"
"3277",1,1,"Continue","continue","VB","MOC",2,"WQ10-Develop/
Implement
Watershed
Assessment/
Protection Plan
Measures","long-term"
"3278",1,2,"Continue","continue","VB","MOC",2,"WQ11-Implement
Watershed
Improvement
Projects","long-term"
"3279",1,5,"Evaluate","evaluate","VB","MOC",2,"WQ11-Implement
Watershed
Improvement
Projects","long-term"
"3280",1,7,"refine","refine","VB","MOC",2,"WQ11-Implement
Watershed
Improvement
Projects","long-term"
"3281",1,22,"completed","complete","VBN","MOC",2,"WQ11-Implement
Watershed
Improvement
Projects","long-term"
"3282",1,5,"gauge","gauge","VB","MOC",2,"ED1-Develop Regional Educational Program and Materials for Localized Implementation","long-term"
"3283",1,11,"needed","need","VBN","MOC",2,"ED1-Develop Regional Educational Program and Materials for Localized Implementation","long-term"
"3284",1,1,"Verify","verify","VB","SSA",2,"WC-1 Tier 3 and Tier 4 Measures for Municipal and Industrial Users","long-term"
"3285",1,1,"Verify","verify","VB","SSA",2,"WC-2 Tier 1 and Tier 2 Measures for Agricultural Users","long-term"
"3286",1,1,"Verify","verify","VB","SSA",2,"WC-3 Audits","long-term"
"3287",1,1,"Verify","verify","VB","SSA",2,"WC-4 Metering","long-term"
"3288",1,1,"Verify","verify","VB","SSA",2,"WC-5 Inspections","long-term"
"3289",1,1,"Verify","verify","VB","SSA",2,"WC-6 Minimize HighPressure Systems","long-term"
"3290",1,1,"Verify","verify","VB","SSA",2,"WC-7 Efficient Planting Methods","long-term"
"3291",1,1,"Verify","verify","VB","SSA",2,"WC-8 Conservation Tillage","long-term"
"3292",1,1,"Verify","verify","VB","SSA",2,"WC-9 Control Loss","long-term"
"3293",1,1,"Verify","verify","VB","SSA",2,"WC-10 End-Gun Shutoffs","long-term"
"3294",1,1,"Verify","verify","VB","SSA",2,"WC-11 Low Pressure Systems","long-term"
"3295",1,1,"Verify","verify","VB","SSA",2,"WC-12 Application Efficiency Technologies","long-term"
"3296",1,1,"Determine","determine","VB","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3297",1,3,"expedited","expedite","VBN","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3298",1,5,"revised","revise","VBN","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3299",2,3,"is","be","VBZ","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3300",2,4,"warranted","warrant","VBN","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3301",2,6,"allow","allow","VB","SSA",2,"ASWS-1 Consider Low Flow Conditions in Future Surface Water Permitting","long-term"
"3302",1,1,"Modify","modify","VB","SSA",2,"ASWS-2 Incentives for Dry-Year Releases from Ponds","long-term"
"3303",1,8,"obtain","obtain","VB","SSA",2,"ASWS-2 Incentives for Dry-Year Releases from Ponds","long-term"
"3304",1,1,"Modify","modify","VB","SSA",2,"ASWS-5 Opportunities and Incentives for Dry-Year Releases from Ponds","long-term"
"3305",1,8,"obtain","obtain","VB","SSA",2,"ASWS-5 Opportunities and Incentives for Dry-Year Releases from Ponds","long-term"
"3306",1,5,"Consider","consider","VB","SSA",2,"ASWS-6 Consider Phased Seasonal Agricultural Permit Conditions","long-term"
"3307",1,9,"based","base","VBN","SSA",2,"ASWS-6 Consider Phased Seasonal Agricultural Permit Conditions","long-term"
"3308",1,1,"Restore","restore","VB","SSA",2,"ASWS-7 Ecological Restoration Incentive Program","long-term"
"3309",1,10,"deemed","deem","VBN","SSA",2,"ASWS-7 Ecological Restoration Incentive Program","long-term"
"3310",1,2,"deemed","deem","VBN","SSA",2,"ASWS-8 Land Management Incentives","long-term"
"3311",1,9,"based","base","VBN","SSA",2,"ASWS-8 Land Management Incentives","long-term"
"3312",1,1,"Continue","continue","VB","SSA",2,"ASWS-9 Incentives for Greater Wastewater Return Flows; Coordinated Management","long-term"
"3313",1,3,"monitor","monitor","VB","SSA",2,"ASWS-9 Incentives for Greater Wastewater Return Flows; Coordinated Management","long-term"
"3314",1,1,"Construct","construct","VB","SSA",2,"ASWS-10 Multi-Region Reservoir","long-term"
"3315",1,12,"utilize","utilize","VBP","SSA",2,"ASWS-10 Multi-Region Reservoir","long-term"
"3316",1,13,"existing","exist","VBG","SSA",2,"ASWS-10 Multi-Region Reservoir","long-term"
"3317",1,1,"Construct","construct","VB","SSA",2,"ASWS-11 Inter-Basin Transfers","long-term"
"3318",1,12,"needed","need","VBN","SSA",2,"ASWS-11 Inter-Basin Transfers","long-term"
"3319",1,1,"Continue","continue","VB","SSA",2,"PSDO-3 Improve Treatment Facilities","long-term"
"3320",1,3,"upgrade","upgrade","VB","SSA",2,"PSDO-3 Improve Treatment Facilities","long-term"
"3321",1,5,"improv","improv","VB","SSA",2,"PSDO-3 Improve Treatment Facilities","long-term"
"3322",1,9,"identified","identify","VBN","SSA",2,"PSDO-3 Improve Treatment Facilities","long-term"
"3323",1,1,"Evaluate","evaluate","VB","SSA",2,"MGWPC-1 Increase Municipal Groundwater Permit Capacity","long-term"
"3324",1,8,"needed","need","VBN","SSA",2,"MGWPC-1 Increase Municipal Groundwater Permit Capacity","long-term"
"3325",1,10,"work","work","VB","SSA",2,"MGWPC-1 Increase Municipal Groundwater Permit Capacity","long-term"
"3326",1,14,"obtain","obtain","VB","SSA",2,"MGWPC-1 Increase Municipal Groundwater Permit Capacity","long-term"
"3327",1,1,"Evaluate","evaluate","VB","SSA",2,"IGWPC-1 Increase Industrial Groundwater Permit Capacity","long-term"
"3328",1,8,"needed","need","VBN","SSA",2,"IGWPC-1 Increase Industrial Groundwater Permit Capacity","long-term"
"3329",1,10,"work","work","VB","SSA",2,"IGWPC-1 Increase Industrial Groundwater Permit Capacity","long-term"
"3330",1,14,"obtain","obtain","VB","SSA",2,"IGWPC-1 Increase Industrial Groundwater Permit Capacity","long-term"
"3331",1,1,"Modify","modify","VB","SSA",2,"GW-1 Sustainable Groundwater Development","long-term"
"3332",1,1,"Continue","continue","VB","SSA",2,"GW-2 Promote AquiferFriendly Land Uses","long-term"
"3333",1,3,"monitor","monitor","VB","SSA",2,"GW-2 Promote AquiferFriendly Land Uses","long-term"
"3334",1,1,"Modify","modify","VB","SSA",2,"GW-3 Research Groundwater Sustainability","long-term"
"3335",1,1,"Modify","modify","VB","SSA",2,"GW-4 Inter-State Resource Planning","long-term"
"3336",1,1,"Verify","verify","VB","SSA",2,"SW-1 Surface Water Use Within Available Capacity","long-term"
"3337",1,1,"Continue","continue","VB","SSA",2,"TMDL-1 Evaluate Impairment Sources","long-term"
"3338",1,2,"collecting","collect","VBG","SSA",2,"TMDL-1 Evaluate Impairment Sources","long-term"
"3339",1,5,"monitor","monitor","VB","SSA",2,"TMDL-1 Evaluate Impairment Sources","long-term"
"3340",1,9,"support","support","VBP","SSA",2,"TMDL-1 Evaluate Impairment Sources","long-term"
"3341",1,1,"Continue","continue","VB","SSA",2,"TMDL-2
Analyze
Impaired
Segments
and Sources ","long-term"
"3342",1,2,"collecting","collect","VBG","SSA",2,"TMDL-2
Analyze
Impaired
Segments
and Sources ","long-term"
"3343",1,5,"monitor","monitor","VB","SSA",2,"TMDL-2
Analyze
Impaired
Segments
and Sources ","long-term"
"3344",1,9,"support","support","VBP","SSA",2,"TMDL-2
Analyze
Impaired
Segments
and Sources ","long-term"
"3345",1,1,"Continue","continue","VB","SSA",2,"TMDL-3 Stormwater Management BMPs","long-term"
"3346",1,2,"collecting","collect","VBG","SSA",2,"TMDL-3 Stormwater Management BMPs","long-term"
"3347",1,5,"monitor","monitor","VB","SSA",2,"TMDL-3 Stormwater Management BMPs","long-term"
"3348",1,9,"support","support","VBP","SSA",2,"TMDL-3 Stormwater Management BMPs","long-term"
"3349",1,1,"Continue","continue","VB","SSA",2,"EDU-1 Promote Conservation Programs","long-term"
"3350",1,1,"Continue","continue","VB","SSA",2,"EDU-2 Stormwater Education ","long-term"
"3351",1,1,"Continue","continue","VB","SSA",2,"EDU-3 Septic System Maintenance Education","long-term"
"3352",1,1,"Continue","continue","VB","SSA",2,"EDU-4 Forestry BMP Education","long-term"
"3353",1,1,"Continue","continue","VB","SSA",2,"EDU-5 Funding and Support for BMP Education ","long-term"
"3354",1,4,"gauge","gauge","VB","SUO",2,"WD2 – Evaluate/ Encourage Tier 2 (NonFarm) Water Conservation Practices","long-term"
"3355",1,9,"Continue","continue","VB","SUO",2,"WD2 – Evaluate/ Encourage Tier 2 (NonFarm) Water Conservation Practices","long-term"
"3356",1,1,"Continue","continue","VB","SUO",2,"WD3 – Evaluate/ Encourage Tier 3 and Tier 4 Agricultural Water Conservation Practices","long-term"
"3357",1,4,"selected","select","VBN","SUO",2,"WD3 – Evaluate/ Encourage Tier 3 and Tier 4 Agricultural Water Conservation Practices","long-term"
"3358",1,13,"based","base","VBN","SUO",2,"WD3 – Evaluate/ Encourage Tier 3 and Tier 4 Agricultural Water Conservation Practices","long-term"
"3359",1,1,"Continue","continue","VB","SUO",2,"WD4 – Monitor Agricultural Use","long-term"
"3360",2,11,"based","base","VBN","SUO",2,"WD4 – Monitor Agricultural Use","long-term"
"3361",1,1,"Implement","implement","VB","SUO",2,"WS1- Evaluate/Update Local Water Master Plans","long-term"
"3362",1,11,"based","base","VBN","SUO",2,"WS1- Evaluate/Update Local Water Master Plans","long-term"
"3363",1,1,"Continue","continue","VB","SUO",2,"WS2 – Monitor Streamflow to Confirm the Frequency and Magnitude of the Predicted Gap","long-term"
"3364",1,23,"based","base","VBN","SUO",2,"WS2 – Monitor Streamflow to Confirm the Frequency and Magnitude of the Predicted Gap","long-term"
"3365",1,29,"revised","revise","VBN","SUO",2,"WS2 – Monitor Streamflow to Confirm the Frequency and Magnitude of the Predicted Gap","long-term"
"3366",1,7,"modify","modify","VB","SUO",2,"WS3 – Conduct Instream Flow Studies","long-term"
"3367",1,15,"learned","learn","VBN","SUO",2,"WS3 – Conduct Instream Flow Studies","long-term"
"3368",1,1,"Continue","continue","VB","SUO",2,"WS4 - Increase Groundwater Supplies","long-term"
"3369",1,2,"permitting","permit","VBG","SUO",2,"WS4 - Increase Groundwater Supplies","long-term"
"3370",2,4,"needed","need","VBN","SUO",2,"WS4 - Increase Groundwater Supplies","long-term"
"3371",2,8,"allows","allow","VBZ","SUO",2,"WS4 - Increase Groundwater Supplies","long-term"
"3372",1,1,"Continue","continue","VB","SUO",2,"WS5 – Decrease Surface
Water Use during Low
Flow Periods","long-term"
"3373",1,3,"work","work","VB","SUO",2,"WS5 – Decrease Surface
Water Use during Low
Flow Periods","long-term"
"3374",1,11,"develop","develop","VB","SUO",2,"WS5 – Decrease Surface
Water Use during Low
Flow Periods","long-term"
"3375",2,7,"based","base","VBN","SUO",2,"WS5 – Decrease Surface
Water Use during Low
Flow Periods","long-term"
"3376",1,1,"Implement","implement","VB","SUO",2,"WQ1 - Evaluate/ Update Local Wastewater Master Plans","long-term"
"3377",1,11,"based","base","VBN","SUO",2,"WQ1 - Evaluate/ Update Local Wastewater Master Plans","long-term"
"3378",1,8,"Include","include","VBP","SUO",2,"WQ2 - Upgrade Existing Wastewater Treatment Facilities","long-term"
"3379",1,8,"Include","include","VBP","SUO",2,"WQ3 - Construct New Advanced Wastewater Treatment Facilities","long-term"
"3380",1,1,"Conduct","conduct","VB","SUO",2,"WQ4 – Support Forestry Commission Water Quality Program","long-term"
"3381",1,4,"gauge","gauge","VB","SUO",2,"WQ4 – Support Forestry Commission Water Quality Program","long-term"
"3382",3,4,"needed","need","VBN","SUO",2,"WQ4 – Support Forestry Commission Water Quality Program","long-term"
"3383",1,1,"Conduct","conduct","VB","SUO",2,"ED1 - Develop Regional or Customize State or Other Available Educational Program and Materials for Localized Implementation","long-term"
"3384",1,4,"gauge","gauge","VB","SUO",2,"ED1 - Develop Regional or Customize State or Other Available Educational Program and Materials for Localized Implementation","long-term"
"3385",2,6,"needed","need","VBN","SUO",2,"ED1 - Develop Regional or Customize State or Other Available Educational Program and Materials for Localized Implementation","long-term"
"3386",1,2,"Continue","continue","VB","SUO",2,"ED2 - Promote Coordinated Environmental Planning","long-term"
